DEVICE_ID,LAT,LONGITUDE,SPEED_KMPH,IST_DATE,IST_TIME,ACC_DISTANCE,Unnamed: 7
150220615,12.846986,77.672569,0,2016-07-01,01:16:48,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:16:58,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:17:08,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:17:19,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:17:29,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:17:39,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:17:49,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:17:58,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:18:08,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:18:19,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:18:28,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:18:38,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:18:48,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:18:58,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:19:08,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:19:18,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:19:28,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:19:38,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:19:48,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:19:58,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:20:08,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:20:18,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:20:28,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:20:38,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:20:47,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:20:57,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:21:07,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:21:17,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:21:27,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:21:37,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:21:47,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:21:57,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:22:07,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:22:17,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:22:27,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:22:37,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:22:47,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:22:57,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:23:07,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:23:17,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:23:27,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:23:36,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:23:46,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:23:56,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:24:06,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:24:16,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:24:27,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:24:37,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:24:47,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:24:57,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:25:07,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:25:17,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:25:27,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:25:37,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:25:47,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:25:56,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:26:06,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:26:16,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:26:26,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:26:36,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:26:46,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:26:56,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:27:06,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:27:16,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:27:26,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:27:36,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:27:46,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:27:56,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:28:06,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:28:16,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:28:26,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:28:36,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:28:46,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:28:55,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:29:05,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:29:15,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:29:25,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:29:35,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:29:45,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:31:15,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:29:55,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:30:05,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:30:15,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:31:25,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:30:25,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:31:34,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:30:35,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:30:45,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:31:44,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:30:55,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:31:05,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:31:54,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:32:05,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:32:15,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:32:25,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:32:35,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:32:45,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:32:55,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:33:05,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:33:15,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:33:25,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:33:35,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:33:45,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:33:55,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:34:05,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:34:15,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:34:25,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:34:34,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:34:44,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:34:54,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:35:04,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:35:14,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:35:24,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:35:34,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:35:44,00:00:00,12215916
